;s;o;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oAltLabels;oBT;oNT;oRT;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim
80;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vietnam;http://dbpedia.org/resource/Category:Vietnam;E;Far East| Asia;Ha Noi;Mekongk River Basin| Mekogk River| Indochina;Vietnam;;Vietnam;;Countries in Asia| Communist states| Southeast Asian countries| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.5056152797845;1.6007258472727703;2.9706696879621743;8.709353157673846;0.009433962264150941;1.0;1.4;0.0;0.0;0.0;0.0;1.0;1.0;1.0
81;http://linkeddata.ge.imati.cnr.it/resource/ThIST/k%C3%B4mpuchea;http://dbpedia.org/resource/Category:Cambodia;E;Far East| Asia| Indochina;Phnum Pènh Cambodia;Mekongk River Basin| Mekogk River;Cambodia;;Cambodia;;Kingdoms| Countries in Asia| Southeast Asian countries| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.34014406342015;1.0954445361339074;2.9706696879621743;11.400586499196448;0.020408163265306145;1.0;1.5111111111111108;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
82;http://linkeddata.ge.imati.cnr.it/resource/ThIST/singapura;http://dbpedia.org/resource/Category:Singapore;E;Far East| Malaysian Peninsula| Asia| Indochina| Singapore Singapore| Singapore;Singapore Singapore| Singapore;;Singapore;;Singapore;;Island countries| Strait of Malacca| Non-Aligned Movement| Malay-speaking countries and territories| Tamil-speaking countries and territories| City-states| Countries in Asia| Chinese-speaking countries and territories| Member states of the Commonwealth of Nations| Southeast Asian countries| English-speaking countries and territories| Wikipedia categories named after countries| Capitals in Asia| Wikipedia categories named after capitals| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.59726793368415;0.886975652335701;3.1518207124623503;25.84555199317801;0.022222222222222254;1.0;2.7232323232323226;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
83;http://linkeddata.ge.imati.cnr.it/resource/ThIST/singapura;http://dbpedia.org/resource/Category:Singapore;E;Far East| Malaysian Peninsula| Asia| Indochina| Singapore Singapore| Singapore;Singapore Singapore| Singapore;;Singapore Singapore;;Singapore;;Island countries| Strait of Malacca| Non-Aligned Movement| Malay-speaking countries and territories| Tamil-speaking countries and territories| City-states| Countries in Asia| Chinese-speaking countries and territories| Member states of the Commonwealth of Nations| Southeast Asian countries| English-speaking countries and territories| Wikipedia categories named after countries| Capitals in Asia| Wikipedia categories named after capitals| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.59726793368415;0.886975652335701;3.1518207124623503;25.84555199317801;0.022222222222222254;1.0;2.7232323232323226;0.9999999999999996;0.0;0.0;0.0;0.4736842105263158;1.0;2.0
84;http://linkeddata.ge.imati.cnr.it/resource/ThIST/krakatoa;http://dbpedia.org/resource/Category:Krakatoa;E;Far East| Asia| Indonesia;;volcanoes;Krakatoa;;Krakatoa;;Mountains of Indonesia| Wikipedia categories named after volcanoes| Uninhabited islands of Indonesia| Active volcanoes of Indonesia| Wikipedia categories named after individual mountains| Islands of the Sunda Strait| Volcanic calderas of Indonesia;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.155838328882474;1.0961064911934588;3.234209729027184;11.587992728690116;0.012145748987854256;1.0;1.6857142857142855;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
85;http://linkeddata.ge.imati.cnr.it/resource/ThIST/malaysia;http://dbpedia.org/resource/Category:Malaysia;E;Far East| Malaysian Peninsula| Asia;Kuala Lumpur;Borneo| Indochina;Malaysia;;Malaysia;;Strait of Malacca| Malay-speaking countries and territories| Federal monarchies| Countries in Asia| Southeast Asian countries| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.17845100141244;1.2933655769435852;3.1518207124623503;14.380027822881893;0.047337278106508895;1.0;2.0666666666666664;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
86;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bangladesh;http://dbpedia.org/resource/Category:Bangladesh;E;Indian Peninsula| Asia;Dhaka Bangladesh;Ganges River Basin| Bengala Gulf| Ganges River;Bangladesh;;Bangladesh;;South Asian countries| Socialist states| Bengali-speaking countries and territories| Countries in Asia| Member states of the Commonwealth of Nations| Wikipedia categories named after countries| Republics| Bengal;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.40786932574106;1.4962950320035469;2.9706696879621743;8.383571910105736;0.0;1.0;1.5079365079365081;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
87;http://linkeddata.ge.imati.cnr.it/resource/ThIST/druk;http://dbpedia.org/resource/Category:Bhutan;E;Indian Peninsula| Asia;Thiumphu;Himalayas;Bhutan;;Bhutan;;South Asian countries| Landlocked countries| Kingdoms| Countries in Asia| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.61463673193483;1.3257119872917549;3.0125310413263398;8.102804535058853;0.0;1.0;1.3333333333333337;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
88;http://linkeddata.ge.imati.cnr.it/resource/ThIST/india;http://dbpedia.org/resource/Category:India;E;Indian Peninsula| Asia;Delhi India| Indian Ocean| Himachal Pradesh India| Calcutta India| Punjab India| Assam India| Guyarat India| Deccan India;Himalayas| Kashmir| Indian Ocean| Indian Plate| Karakoram| Bengala Gulf| Indus Valley| Ladakh| Salt Range| Pamirs| Bengal;India;;India;;Hindustani-speaking countries and territories| Liberal democracies| Member states of the South Asian Association for Regional Cooperation| Member states of the United Nations| South Asian countries| BRICS nations| Socialist states| States and territories established in 1947| G15 nations| Commonwealth republics| Countries in Asia| Federal republics| Member states of the Commonwealth of Nations| E7 nations| English-speaking countries and territories| Wikipedia categories named after countries| Republics| G20 nations;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.09868635076711;1.4872421203056867;3.1719387854294188;9.411225342999533;0.0;1.0;1.619047619047619;0.0;0.0;0.0;0.0;1.0;1.0;1.0
89;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kashmir;http://dbpedia.org/resource/Category:Kashmir;E;Indian Peninsula| Asia;;Indus River| Pakistan| Indus Valley| India;Kashmir;;Kashmir;;Kashmiri-speaking countries and territories| Divided regions;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5946749949350207;1.4260121975575282;2.4420145906539656;6.902078549533582;0.01666666666666672;0.2857142857142857;0.5079365079365079;0.0;0.0;0.0;0.0;1.0;1.0;1.0
90;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nepal;http://dbpedia.org/resource/Category:Nepal;E;Indian Peninsula| Asia;Kathmandu Nepal;Himalayas| Mount Everest;Nepal;;Nepal;;South Asian countries| Socialist states| Landlocked countries| Countries in Asia| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.225625614668452;1.3336464598404556;3.0125310413263398;8.217806938965078;0.0;1.0;1.4444444444444444;0.0;0.0;0.0;0.0;1.0;1.0;1.0
91;http://linkeddata.ge.imati.cnr.it/resource/ThIST/palestina;http://dbpedia.org/resource/Category:Palestine;E;Middle East| Israel| Jordan| Asia;;Israel;Palestine;;Palestine;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92;http://linkeddata.ge.imati.cnr.it/resource/ThIST/afghanistan;http://dbpedia.org/resource/Category:Afghanistan;E;Middle East| Asia;Badakhshan Afghanistan| Kabul Afghanistan;Hindu Kush| Turkestan| Pamirs;Afghanistan;;Afghanistan;;Pashto-speaking countries and territories| Iranian-speaking countries and territories| South Asian countries| Central Asian countries| Landlocked countries| Countries in Asia| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.048204319167876;1.5076253768643983;3.0125310413263398;8.516261613440825;0.0;1.0;1.4222222222222218;0.0;0.0;0.0;0.0;1.0;1.0;1.0
93;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alurdun;http://dbpedia.org/resource/Category:Jordan;E;Middle East| Asia;Palestine| Amman;Dead Sea;Jordan;;Jordan;;Middle Eastern countries| Western Asian countries| Member states of the Arab League| Arabic-speaking countries and territories| Mashriq| Kingdoms| Countries in Asia| Levant| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.63994130749864;1.4373051634110932;3.1233556776947022;8.595033652213953;0.05092592592592593;1.0;2.5714285714285707;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
94;http://linkeddata.ge.imati.cnr.it/resource/ThIST/dardanelli;http://dbpedia.org/resource/Category:Dardanelles;E;Middle East| Asia;;Turkey| Sea of Marmara| Aegean Sea;Dardanelles;;Dardanelles;;Çanakkale Province| Wikipedia categories named after bodies of water| Straits of Turkey;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.76235660278387;1.7796582504128136;3.2305706645826;8.526040322890669;0.0;0.2222222222222222;0.6222222222222221;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
95;http://linkeddata.ge.imati.cnr.it/resource/ThIST/iran;http://dbpedia.org/resource/Category:Iran;E;Middle East| Asia;Elburz| Kavir Desert| Teheran Iran;Tigris River| Caspian Sea| Caspian Basin| Zagros;Iran;;Iran;;Iranian-speaking countries and territories| Middle Eastern countries| Western Asian countries| Azerbaijani-speaking countries and territories| Countries in Asia| Persian-speaking countries and territories| Kurdish-speaking countries and territories| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.24206193960685;1.4731193217542098;2.9706696879621743;8.348098543054096;0.0;1.0;2.5714285714285707;0.0;0.0;0.0;0.0;1.0;1.0;1.0
96;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kypros;http://dbpedia.org/resource/Category:Cyprus;E;Middle East| Asia;Nicosia;Mediterranean region| Near East| Mediterranean Sea;Cyprus;;Cyprus;;Middle Eastern countries| Island countries| Western Asian countries| Mediterranean islands| NUTS 1 statistical regions of the European Union| Wikipedia categories named after islands| Southeastern European countries| Divided regions| Countries in Asia| Member states of the European Union| Member states of the Commonwealth of Nations| Countries in Europe| Southern European countries| Turkish-speaking countries and territories| Wikipedia categories named after countries| States and territories established in 1960| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;123.86189184344829;1.4919701222328183;3.442492460837161;9.864692009876864;0.02087286527514232;1.0;2.5714285714285707;4.440892098500626e-16;0.0;0.0;0.0;1.0;1.0;1.0
97;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mesopotamia;http://dbpedia.org/resource/Category:Mesopotamia;E;Middle East| Asia;;Eufrate River Valley| Eufrate River| Tigris River| Syria| Iraq;Mesopotamia;;Mesopotamia;;Geography of Western Asia| Ancient Syria| Geography of Syria| History of the Middle East| Ancient Near East| Eastern Mediterranean| Near East| History of Western Asia| Historical regions| Geography of the Middle East| Civilizations| Ancient history of Iraq| Geography of Iraq;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.93769890361284;1.4770401216447544;2.996819950000809;8.443819822279572;0.00363636363636366;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
98;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriyah;http://dbpedia.org/resource/Category:Syria;E;Middle East| Asia;Damascus Syria;Eufrate River Valley| Mesopotamia| Eufrate River| Mediterranean region| Near East| Great Rift Valley;Syria;;Syria;;Arab republics| Middle Eastern countries| Western Asian countries| Arabic-speaking countries and territories| Mashriq| Countries in Asia| Kurdish-speaking countries and territories| Levant| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.21096560046968;1.4300341640770613;3.1233556776947022;8.595033652213953;0.0;1.0;2.5714285714285707;0.0;0.0;0.0;0.0;1.0;1.0;1.0
99;http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkiye;http://dbpedia.org/resource/Category:Turkey;E;Middle East| Asia;Konya Turkey| Bosporus| Taurus Mountains| Smyrna| Ankara Turkey| Zonguldak Turkey| Cappadocia| Istanbul Turkey| Turkish Aegean region| Anatolia;Dardanelles| Eufrate River| Mediterranean region| Black Sea region| Pontic Mountains| Near East| Balkan Peninsula| Tigris River| Mount Ararat| Lake Van| Sea of Marmara| Thrace;Turkey;;Turkey;;Iranian-speaking countries and territories| Middle Eastern countries| Western Asian countries| Member states of the Council of Europe| Balkan countries| Azerbaijani-speaking countries and territories| Southeastern European countries| Countries in Asia| Kurdish-speaking countries and territories| Countries in Europe| Southern European countries| Turkish-speaking countries and territories| Wikipedia categories named after countries| Republics;;Meleagrididae;-1.0;1.6575746456799816;3.4612034527378333;47.343792946235546;0.005714285714285672;0.3076923076923077;1.6923076923076916;79.15023083766296;1.5546096568657128;3.2558638128286836;8.929784479629712;0.0;1.0;2.5714285714285707;-1.1102230246251563e-16;0.0;0.0;0.0;1.0;1.0;1.0
100;http://linkeddata.ge.imati.cnr.it/resource/ThIST/yisrael;http://dbpedia.org/resource/Category:Israel;E;Middle East| Asia;Palestine| Monte Carmelo| Negev;Palestine| Dead Sea| Mediterranean region| Samaria| Red Sea Basin| Great Rift Valley| Sinai;Israel;;Israel;;Middle Eastern countries| Western Asian countries| Arabic-speaking countries and territories| Palestine (region)| Countries in Asia| Wikipedia categories named after countries| Republics| Political entities in the Land of Israel| Land of Israel;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.30246360914958;1.38855025092128;2.9706696879621743;8.480035404569565;0.04508196721311475;1.0;2.5714285714285707;0.0;0.0;0.0;0.0;1.0;1.0;1.0
101;http://linkeddata.ge.imati.cnr.it/resource/ThIST/aliraq;http://dbpedia.org/resource/Category:Iraq;E;Middle East| Near East| Asia;Baghdad Iraq;Arabian Peninsula| Mesopotamia| Eufrate River| Tigris River| Persian Gulf;Iraq;;Iraq;;Iranian-speaking countries and territories| Middle Eastern countries| Western Asian countries| Member states of the Arab League| Azerbaijani-speaking countries and territories| Arabic-speaking countries and territories| Mesopotamia| Mashriq| Countries in Asia| Federal republics| Kurdish-speaking countries and territories| Turkish-speaking countries and territories| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.05960627301229;1.32957793195852;2.9706696879621743;14.07284587933707;0.007317073170731714;1.0;3.4761904761904763;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
102;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alkuwayt;http://dbpedia.org/resource/Category:Kuwait;E;Middle East| Near East| Asia;Kuwait City Kuwait;Persian Gulf;Kuwait;;Kuwait;;States and territories established in 1961| Middle Eastern countries| Western Asian countries| Member states of the Arab League| Arabian Peninsula| Arabic-speaking countries and territories| Mashriq| Countries in Asia| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.32231276465201;1.1899883122914372;3.283794180141058;15.804213046932476;0.0038314176245211047;1.0;3.4761904761904763;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
103;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lubnan;http://dbpedia.org/resource/Category:Lebanon;E;Middle East| Near East| Asia;Beirut Lebanon;Mediterranean region;Lebanon;;Lebanon;;Middle Eastern countries| Western Asian countries| Member states of the Arab League| Arabic-speaking countries and territories| Mashriq| Countries in Asia| Levant| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.88949599566553;1.2458595863252528;3.1233556776947022;14.225531869069595;0.05069124423963134;1.0;3.4761904761904763;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
104;http://linkeddata.ge.imati.cnr.it/resource/ThIST/anatolia;http://dbpedia.org/resource/Category:Anatolia;E;Middle East| USSR| Turkey| Asia;;Konya Turkey;Anatolia;;Anatolia;;History of Turkey| Near East| History of Western Asia| Geography of Turkey| Wikipedia categories named after peninsulas;;Classical Anatolia| Prehistoric Anatolia| Ancient Anatolia;-0.5686322639629511;2.14881477285148;2.9732500317436235;5.875527886324672;0.0;0.1428571428571429;0.1428571428571429;39.576267857807174;1.2916379694907876;2.9706696879621743;14.215416361383454;0.02521008403361347;1.0;3.4722222222222223;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
105;http://linkeddata.ge.imati.cnr.it/resource/ThIST/siberia;http://dbpedia.org/resource/Category:Siberia;E;Russia| USSR| Asia;;Kazakhstan| Siberian Platform| Baikalian Phase| West Siberia;Siberia;;Siberia;;North Asia| Northeast Asia| Historical regions in Russia;;Russian Far East;1.9767209830327248;1.7402976525583986;3.113101328551968;18.327582401431595;0.01666666666666672;0.5;0.978968253968254;11.336636176234546;1.6521463991258951;2.5568567298343186;6.693584967025816;0.0;1.0;2.25;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
106;http://linkeddata.ge.imati.cnr.it/resource/ThIST/monferrato;http://dbpedia.org/resource/Category:Monferrato;E;Northern Italy| Asti Italy;;Tertiary Piedmont Basin| Alessandria Italy| Acqui Italy;Monferrato;;Monferrato;;Geographical, historical and cultural regions of Piedmont| Marquisates of Italy;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.216150429306715;1.212197978606982;2.6339801194098613;9.390062404424498;0.0;1.0;2.267857142857143;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
107;http://linkeddata.ge.imati.cnr.it/resource/ThIST/neve;http://dbpedia.org/resource/Category:Snow;E;atmospheric precipitation;;cryonival phaenomena| thawing| hydrology| avalanches| mantos| meltwater| ice fields| glaciers| cryonival features| firn| water| hydrosphere| ice| cryonival deposit| glacial geology;snow;;Snow;;Forms of water| Winter phenomena| Precipitation;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4572752229412984;0.8631957275585033;2.341686094223812;4.332551156900624;0.06382978723404252;1.0;1.0909090909090908;2.220446049250313e-16;0.8265095018749238;0.0;0.0;0.75;1.0;1.0
108;http://linkeddata.ge.imati.cnr.it/resource/ThIST/australia;http://dbpedia.org/resource/Category:Australia;E;Australasia| Oceania;Tasmania Australia| Christmas Island| Sydney Australia;Ediacaran| Gondwana| Oceania| Southern Ocean| Australian Shield| Carpentarian| Australian Plate| Great Barrier Reef| Adelaidean;Australia;;Australia;;States and territories established in 1901| Island countries| Australia (continent)| Federal monarchies| Countries in Oceania| Member states of the Commonwealth of Nations| English-speaking countries and territories| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.12439690043965;3.195534578260541;6.2951473649637935;0.007722007722007707;1.0;1.6363636363636362;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
109;http://linkeddata.ge.imati.cnr.it/resource/ThIST/baku;http://dbpedia.org/resource/Category:Baku;E;Azerbaijan;;;Baku;;Baku;;Port cities and towns of the Caspian Sea| Port cities in Azerbaijan| Capitals in Europe| Districts of Azerbaijan| Capitals in Asia| Wikipedia categories named after capitals;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.6010767082999362;2.5580596442805783;2.5580596442805783;0.005780346820809301;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
110;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ponte;http://dbpedia.org/resource/Category:Bridges;E;Benevento   Italy;;railroads| applied geology| foundations| highways;bridges;;Bridges;;Transport buildings and structures| Spans (architecture)| Structural engineering| Crossings;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.3200727855443811;1.907421927327872;2.666234011817872;5.23946170158031;0.01098901098901095;0.2222222222222222;0.42222222222222217;0.0;0.3976982624962136;0.0;0.0;0.8571428571428572;1.0;1.0
111;http://linkeddata.ge.imati.cnr.it/resource/ThIST/hamilton;http://dbpedia.org/resource/Category:Bermuda;E;Carolina| Bermuda| United Kingdom;;;Bermuda;;Bermuda;;Island countries| Special territories of the European Union| British Overseas Territories| Archipelagoes of the Atlantic Ocean| Wikipedia categories named after dependent territories| British North America| Wikipedia categories named after islands| English colonization of the Americas| Volcanic islands| Former British colonies and protectorates in the Americas| Dependent territories in North America;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.87837005797986;1.193017965016369;2.926681031342779;10.522804280819269;0.00497512437810943;0.5;1.3035714285714284;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
112;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://dbpedia.org/resource/Category:Bermuda;E;United States of America| United Kingdom| North America;Bermuda;Atlantic Ocean;Bermuda;;Bermuda;;Island countries| Special territories of the European Union| British Overseas Territories| Archipelagoes of the Atlantic Ocean| Wikipedia categories named after dependent territories| British North America| Wikipedia categories named after islands| English colonization of the Americas| Volcanic islands| Former British colonies and protectorates in the Americas| Dependent territories in North America;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.39060922177114;0.7601052113407207;3.1679842250336847;18.46663581571417;0.01741293532338306;1.0;4.428571428571429;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
113;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://dbpedia.org/resource/Category:Bermuda;E;United States of America| United Kingdom| North America;Bermuda;Atlantic Ocean;Carolina;;Bermuda;;Island countries| Special territories of the European Union| British Overseas Territories| Archipelagoes of the Atlantic Ocean| Wikipedia categories named after dependent territories| British North America| Wikipedia categories named after islands| English colonization of the Americas| Volcanic islands| Former British colonies and protectorates in the Americas| Dependent territories in North America;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.39060922177114;0.7601052113407207;3.1679842250336847;18.46663581571417;0.01741293532338306;1.0;4.428571428571429;-0.6857891215735012;2.159229351922128;2.195763340188761;2.195763340188761;0.125;0.125;0.125
114;http://linkeddata.ge.imati.cnr.it/resource/ThIST/monticarpazi;http://dbpedia.org/resource/Category:Carpathians;E;Poland| Czechoslovakia| Europe| Europa Island| USSR| Central Europe| Bulgaria| Slovakia| Romania;Tatra Mountains;Poland| Carpathian Foredeep| Ukraine| Yugoslavia| Transylvanian Alps| Czech Republic| Hungary| Carpathian Foreland| Romania;Carpathians;;Carpathians;;Geography of Central Europe| Wikipedia categories named after mountain ranges| Geography of Eastern Europe| Geography of Southeastern Europe| Mountain ranges of Europe;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.63575123890304;1.0881572605717509;3.1815272445904346;28.80831212240428;0.041916167664670656;1.0;4.660714285714286;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
115;http://linkeddata.ge.imati.cnr.it/resource/ThIST/scozia;http://dbpedia.org/resource/Category:Scotland;E;Europe| Europa Island| United States of America| United Kingdom| Canada| Western Europe;Grampian Highlands;Laurentia| Lewisian| Dalradian| Hebrides| Moinian| Esk Trough;Scotland;;Scotland;;Island countries| Geography of Northern Europe| NUTS 1 statistical regions of the European Union| United Kingdom by country| Autonomous regions| English-speaking countries and territories| Wikipedia categories named after countries| Celtic nations| Great Britain;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;213.3489134701648;0.690326534827943;3.2711917039793734;34.83454924223434;0.011450381679389277;1.0;8.192640692640692;-1.1102230246251563e-16;0.0;0.0;0.0;1.0;1.0;1.0
116;http://linkeddata.ge.imati.cnr.it/resource/ThIST/labrador;http://dbpedia.org/resource/Category:Labrador;E;Newfoundland| Canada;;;Labrador;;Labrador;;Newfoundland and Labrador| Proposed provinces and territories of Canada;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4944089629781858;1.250294426610998;2.8989755645227517;5.043635005049078;0.16901408450704225;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
117;http://linkeddata.ge.imati.cnr.it/resource/ThIST/canada;http://dbpedia.org/resource/Category:Canada;E;Canadian Shield;Scotland| Newfoundland| Labrador| Arctic Archipelago;Hadrynian| Palaeohelikian| Taconic Orogeny| Wopmay Orogeny| Appalachians| Neohelikian| Helikian| Huronian| Algoman Orogeny| America| North America| Grenvillian Orogeny| Kenoran Orogeny| Great Lakes| Rocky Mountains| Hudsonian Orogeny| Acadian;Canada;;Canada;;Member states of the Organisation internationale de la Francophonie| States and territories established in 1867| Federal monarchies| Countries in North America| Kingdoms| Member states of the Commonwealth of Nations| French-speaking countries and territories| English-speaking countries and territories| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.797340292081964;1.6535926333835334;3.1054302532753773;6.134972620332795;0.0;0.25;0.4166666666666666;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0
118;http://linkeddata.ge.imati.cnr.it/resource/ThIST/laespanola;http://dbpedia.org/resource/Category:Hispaniola;E;Caribbean region| Greater Antilles| Central America| Antilles;Dominican Republic| Haiti;Caribbean Sea;Hispaniola;;Hispaniola;;Spanish West Indies| Islands of Haiti| Wikipedia categories named after islands| Divided regions| Islands of the Dominican Republic| Greater Antilles;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.411362755370003;1.0581442386312363;2.8186211333142275;16.849416779217453;0.020134228187919437;1.0;4.6190476190476195;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
119;http://linkeddata.ge.imati.cnr.it/resource/ThIST/anguilla;http://dbpedia.org/resource/Category:Anguilla;E;Caribbean region| Lesser Antilles| United Kingdom| Central America| Antilles;The Valley Anguilla;Caribbean Sea;Anguilla;;Anguilla;;Island countries| British Overseas Territories| Wikipedia categories named after dependent territories| Caribbean territories or dependencies| Wikipedia categories named after islands| Leeward Islands (Caribbean);;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.35038257910675;0.7912175290481551;2.926681031342779;22.46360857334028;0.042452830188679284;1.0;3.0178571428571432;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
120;http://linkeddata.ge.imati.cnr.it/resource/ThIST/quaternario;http://dbpedia.org/resource/Category:Quaternary;E;Cenozoic;middle Pleistocene| Elsterian| Holocene| Brandon Stade| Sicilian| Neolithic| Riss/Wurm Interglacial| Clovis| Older Dryas| lower Pleistocene| upper Pleistocene| Neoglacial| Ipswichian| Riss| Sangamonian| Pleistocene| Gunz| Nebraskan| Saalian| Aftonian| Calabrian| Cromerian| Eemian| Mindel| Jaramillo Event| Boreal| Hoxnian| Versilian| Emilian| Younger Dryas| Holsteinian| lower Holocene| Oldest Dryas| upper Quaternary| Tyrrhenian| Allerod| Preboreal| Illinoian| Woodfordian| upper Holocene| Brunhes Epoch| Mindel/Riss Interglacial| Olduvai Event| Milazzian| Crotonian| Perth Stade| Weichselian| Subboreal| Wurm| Villafranchian| Kansan| Atlantic| middle Holocene| Flandrian| Danube Stade| Mesolithic| Devensian;Tufo Grigio Campano| Tertiary| Iron Age| upper Paleolithic| Calcareniti del Salento| prehistoric age| Tufo Giallo Napoletano| Matuyama Epoch| Stone Age| Paleolithic| Ceppo dell'Adda| upper Cenozoic| Aurignacian| Baltic Glaciation| Magdalenian| Mousterian| interpluvial stages| Bronze Age;Quaternary;;Quaternary;;Geological periods| Cenozoic;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.8811560436680869;1.7055648377999948;1.7055648377999948;0.1071428571428571;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
